,round_1,round_2,round_3
variant_20843,10.0,0.0,0.0
variant_20844,1.0,0.0,0.0
variant_20845,1.0,0.0,0.0
variant_20846,8.0,9.0,5.0
variant_20847,2.0,4.0,1.0
variant_20848,18.0,1.0,0.0
variant_20849,1.0,1.0,0.0
variant_20850,11.0,0.0,0.0
variant_20851,4.0,0.0,0.0
variant_20852,1.0,0.0,0.0
variant_20853,3.0,1.0,0.0
variant_20854,2.0,0.0,0.0
variant_20855,1.0,0.0,0.0
variant_20856,1.0,0.0,0.0
variant_20857,5.0,3.0,0.0
variant_20858,3.0,0.0,0.0
variant_20859,1.0,0.0,0.0
variant_20860,1.0,1.0,0.0
variant_20861,7.0,1.0,0.0
variant_20862,9.0,1.0,0.0
variant_20863,1.0,0.0,0.0
variant_20864,1.0,0.0,0.0
variant_20865,3.0,0.0,0.0
variant_20866,3.0,0.0,0.0
variant_20867,3.0,1.0,0.0
variant_20868,11.0,4.0,1.0
variant_20869,9.0,3.0,0.0
variant_20870,2.0,2.0,0.0
variant_20871,6.0,8.0,0.0
variant_20872,4.0,0.0,0.0
variant_20873,4.0,3.0,0.0
variant_20874,7.0,20.0,0.0
variant_20875,2.0,0.0,0.0
variant_20876,6.0,3.0,1.0
variant_20877,1.0,0.0,0.0
variant_20878,9.0,0.0,0.0
variant_20879,15.0,0.0,0.0
variant_20880,6.0,5.0,3.0
variant_20881,1.0,0.0,0.0
variant_20882,2.0,0.0,0.0
variant_20883,1.0,0.0,0.0
variant_20884,7.0,12.0,0.0
variant_20885,2.0,0.0,0.0
variant_20886,3.0,2.0,4.0
variant_20887,13.0,3.0,0.0
variant_20888,2.0,5.0,0.0
variant_20889,3.0,0.0,0.0
variant_20890,6.0,27.0,28.0
variant_20891,5.0,2.0,0.0
variant_20892,1.0,0.0,0.0
variant_20893,10.0,16.0,0.0
variant_20894,5.0,1.0,0.0
variant_20895,5.0,0.0,0.0
variant_20896,3.0,0.0,0.0
variant_20897,1.0,0.0,0.0
variant_20898,5.0,21.0,8.0
variant_20899,9.0,0.0,0.0
variant_20900,6.0,0.0,0.0
variant_20901,5.0,2.0,0.0
variant_20902,5.0,8.0,1.0
variant_20903,9.0,11.0,1.0
variant_20904,20.0,0.0,0.0
variant_20905,1.0,0.0,0.0
variant_20906,1.0,19.0,3.0
variant_20907,14.0,10.0,2.0
variant_20908,4.0,0.0,0.0
variant_20909,7.0,0.0,0.0
variant_20910,4.0,0.0,0.0
variant_20911,1.0,0.0,0.0
variant_20912,1.0,0.0,0.0
variant_20913,2.0,0.0,0.0
variant_20914,10.0,26.0,3.0
variant_20915,9.0,14.0,12.0
variant_20916,10.0,7.0,1.0
variant_20917,13.0,7.0,0.0
variant_20918,8.0,0.0,0.0
variant_20919,1.0,0.0,1.0
variant_20920,5.0,0.0,0.0
variant_20921,1.0,0.0,0.0
variant_20922,1.0,0.0,0.0
variant_20923,7.0,1.0,0.0
variant_20924,3.0,0.0,0.0
variant_20925,1.0,0.0,0.0
variant_20926,13.0,4.0,0.0
variant_20927,1.0,0.0,0.0
variant_20928,7.0,1.0,0.0
variant_20929,1.0,0.0,0.0
variant_20930,1.0,0.0,0.0
variant_20931,1.0,1.0,0.0
variant_20932,1.0,0.0,0.0
variant_20933,12.0,2.0,0.0
variant_20934,2.0,17.0,6.0
variant_20935,1.0,0.0,0.0
variant_20936,5.0,8.0,1.0
variant_20937,1.0,0.0,0.0
variant_20938,5.0,6.0,0.0
variant_20939,5.0,0.0,0.0
variant_20940,1.0,0.0,0.0
variant_20941,4.0,0.0,0.0
variant_20942,1.0,0.0,0.0
variant_20943,1.0,0.0,0.0
variant_20944,3.0,0.0,0.0
variant_20945,1.0,0.0,0.0
variant_20946,1.0,0.0,0.0
variant_20947,2.0,13.0,8.0
variant_20948,3.0,2.0,0.0
variant_20949,3.0,0.0,0.0
variant_20950,13.0,10.0,0.0
variant_20951,1.0,0.0,0.0
variant_20952,22.0,20.0,0.0
variant_20953,1.0,0.0,0.0
variant_20954,1.0,0.0,0.0
variant_20955,2.0,0.0,0.0
variant_20956,3.0,0.0,0.0
variant_20957,9.0,9.0,0.0
variant_20958,8.0,22.0,5.0
variant_20959,5.0,8.0,0.0
variant_20960,4.0,2.0,0.0
variant_20961,2.0,0.0,0.0
variant_20962,4.0,12.0,0.0
variant_20963,11.0,2.0,0.0
variant_20964,1.0,0.0,0.0
variant_20965,1.0,1.0,0.0
variant_20966,5.0,0.0,0.0
variant_20967,2.0,0.0,0.0
variant_20968,8.0,2.0,0.0
variant_20969,5.0,10.0,0.0
variant_20970,1.0,0.0,0.0
variant_20971,4.0,0.0,0.0
variant_20972,16.0,0.0,0.0
variant_20973,8.0,0.0,0.0
variant_20974,3.0,16.0,0.0
variant_20975,1.0,0.0,0.0
variant_20976,4.0,1.0,0.0
variant_20977,4.0,4.0,2.0
variant_20978,9.0,0.0,0.0
variant_20979,2.0,0.0,0.0
variant_20980,4.0,1.0,0.0
variant_20981,12.0,9.0,0.0
variant_20982,4.0,0.0,0.0
variant_20983,1.0,0.0,0.0
variant_20984,6.0,13.0,1.0
variant_20985,1.0,0.0,0.0
variant_20986,5.0,0.0,0.0
variant_20987,1.0,0.0,0.0
variant_20988,3.0,0.0,0.0
variant_20989,1.0,0.0,0.0
variant_20990,4.0,1.0,0.0
variant_20991,1.0,0.0,0.0
variant_20992,1.0,0.0,0.0
variant_20993,5.0,8.0,0.0
variant_20994,1.0,0.0,0.0
variant_20995,1.0,0.0,0.0
variant_20996,4.0,4.0,3.0
variant_20997,7.0,1.0,0.0
variant_20998,3.0,0.0,0.0
variant_20999,11.0,11.0,3.0
variant_21000,1.0,0.0,0.0
variant_21001,5.0,0.0,0.0
variant_21002,5.0,3.0,0.0
variant_21003,1.0,0.0,0.0
variant_21004,2.0,5.0,0.0
variant_21005,1.0,3.0,2.0
variant_21006,3.0,4.0,0.0
variant_21007,4.0,0.0,0.0
variant_21008,1.0,0.0,0.0
variant_21009,1.0,0.0,0.0
variant_21010,1.0,0.0,0.0
variant_21011,5.0,1.0,0.0
variant_21012,1.0,0.0,0.0
variant_21013,1.0,2.0,0.0
variant_21014,7.0,0.0,0.0
variant_21015,15.0,25.0,2.0
variant_21016,1.0,0.0,0.0
variant_21017,1.0,0.0,0.0
variant_21018,28.0,39.0,0.0
variant_21019,5.0,32.0,4.0
variant_21020,9.0,1.0,0.0
variant_21021,1.0,0.0,0.0
variant_21022,9.0,0.0,0.0
variant_21023,12.0,8.0,8.0
variant_21024,11.0,0.0,0.0
variant_21025,5.0,6.0,4.0
variant_21026,6.0,0.0,0.0
variant_21027,8.0,4.0,1.0
variant_21028,1.0,0.0,0.0
variant_21029,1.0,4.0,0.0
variant_21030,47.0,20.0,2.0
variant_21031,5.0,4.0,0.0
variant_21032,1.0,2.0,1.0
variant_21033,4.0,1.0,0.0
variant_21034,21.0,6.0,0.0
variant_21035,1.0,0.0,0.0
variant_21036,3.0,0.0,0.0
variant_21037,13.0,0.0,0.0
variant_21038,1.0,1.0,0.0
variant_21039,1.0,0.0,0.0
variant_21040,1.0,0.0,0.0
variant_21041,5.0,23.0,6.0
variant_21042,1.0,0.0,0.0
variant_21043,10.0,2.0,0.0
variant_21044,7.0,4.0,2.0
variant_21045,3.0,0.0,0.0
variant_21046,1.0,0.0,0.0
variant_21047,4.0,5.0,2.0
variant_21048,1.0,0.0,0.0
variant_21049,4.0,17.0,3.0
variant_21050,3.0,0.0,0.0
variant_21051,13.0,0.0,0.0
variant_21052,1.0,0.0,0.0
variant_21053,9.0,10.0,6.0
variant_21054,6.0,1.0,0.0
variant_21055,5.0,0.0,0.0
variant_21056,1.0,0.0,0.0
variant_21057,1.0,0.0,0.0
variant_21058,1.0,0.0,0.0
variant_21059,1.0,0.0,0.0
variant_21060,1.0,0.0,0.0
variant_21061,5.0,10.0,2.0
variant_21062,6.0,19.0,8.0
variant_21063,7.0,9.0,2.0
variant_21064,11.0,29.0,2.0
variant_21065,4.0,2.0,1.0
variant_21066,4.0,0.0,0.0
variant_21067,1.0,0.0,0.0
variant_21068,3.0,0.0,0.0
variant_21069,11.0,51.0,17.0
variant_21070,4.0,0.0,0.0
variant_21071,1.0,0.0,0.0
variant_21072,6.0,0.0,0.0
variant_21073,3.0,0.0,0.0
variant_21074,8.0,1.0,0.0
variant_21075,10.0,2.0,0.0
variant_21076,10.0,12.0,2.0
variant_21077,1.0,1.0,0.0
variant_21078,1.0,0.0,0.0
variant_21079,4.0,0.0,0.0
variant_21080,2.0,1.0,1.0
variant_21081,2.0,0.0,0.0
variant_21082,7.0,1.0,0.0
variant_21083,1.0,2.0,0.0
variant_21084,1.0,0.0,0.0
variant_21085,5.0,6.0,0.0
variant_21086,1.0,0.0,0.0
variant_21087,1.0,0.0,0.0
variant_21088,1.0,0.0,0.0
variant_21089,1.0,0.0,0.0
variant_21090,11.0,3.0,0.0
variant_21091,4.0,15.0,6.0
variant_21092,2.0,0.0,0.0
variant_21093,7.0,8.0,0.0
variant_21094,3.0,12.0,5.0
variant_21095,4.0,16.0,5.0
variant_21096,6.0,5.0,0.0
variant_21097,3.0,2.0,0.0
variant_21098,2.0,13.0,7.0
variant_21099,2.0,0.0,0.0
variant_21100,8.0,3.0,0.0
variant_21101,2.0,0.0,0.0
variant_21102,1.0,1.0,0.0
variant_21103,16.0,18.0,0.0
variant_21104,1.0,0.0,0.0
variant_21105,5.0,7.0,0.0
variant_21106,5.0,0.0,0.0
variant_21107,1.0,0.0,0.0
variant_21108,9.0,4.0,0.0
variant_21109,1.0,0.0,0.0
variant_21110,1.0,0.0,0.0
variant_21111,5.0,0.0,0.0
variant_21112,4.0,0.0,0.0
variant_21113,1.0,0.0,0.0
variant_21114,1.0,0.0,0.0
variant_21115,10.0,0.0,0.0
variant_21116,8.0,35.0,14.0
variant_21117,1.0,0.0,0.0
variant_21118,1.0,0.0,0.0
variant_21119,5.0,6.0,0.0
variant_21120,1.0,0.0,0.0
variant_21121,8.0,0.0,0.0
variant_21122,14.0,35.0,16.0
variant_21123,2.0,0.0,0.0
variant_21124,24.0,49.0,19.0
variant_21125,10.0,0.0,0.0
variant_21126,5.0,0.0,0.0
variant_21127,16.0,27.0,12.0
variant_21128,8.0,29.0,7.0
variant_21129,1.0,0.0,0.0
variant_21130,17.0,1.0,0.0
variant_21131,1.0,0.0,1.0
variant_21132,2.0,1.0,0.0
variant_21133,9.0,7.0,0.0
variant_21134,1.0,0.0,0.0
variant_21135,1.0,0.0,0.0
variant_21136,2.0,0.0,0.0
variant_21137,1.0,0.0,0.0
variant_21138,3.0,0.0,0.0
variant_21139,1.0,1.0,0.0
variant_21140,7.0,6.0,2.0
variant_21141,1.0,7.0,0.0
variant_21142,1.0,0.0,0.0
variant_21143,1.0,0.0,0.0
variant_21144,1.0,0.0,0.0
variant_21145,1.0,0.0,0.0
variant_21146,8.0,1.0,0.0
variant_21147,3.0,0.0,0.0
variant_21148,5.0,0.0,0.0
variant_21149,1.0,0.0,0.0
variant_21150,4.0,11.0,2.0
variant_21151,12.0,8.0,7.0
variant_21152,3.0,0.0,0.0
variant_21153,5.0,0.0,0.0
variant_21154,8.0,0.0,0.0
variant_21155,1.0,0.0,0.0
variant_21156,5.0,1.0,0.0
variant_21157,1.0,0.0,0.0
variant_21158,2.0,0.0,0.0
variant_21159,11.0,0.0,0.0
variant_21160,1.0,0.0,0.0
variant_21161,6.0,8.0,0.0
variant_21162,2.0,0.0,0.0
variant_21163,1.0,0.0,0.0
variant_21164,3.0,0.0,0.0
variant_21165,6.0,10.0,1.0
variant_21166,4.0,0.0,0.0
variant_21167,27.0,24.0,1.0
variant_21168,4.0,16.0,2.0
variant_21169,1.0,2.0,0.0
variant_21170,7.0,8.0,0.0
variant_21171,8.0,23.0,5.0
variant_21172,4.0,1.0,0.0
variant_21173,13.0,0.0,0.0
variant_21174,6.0,15.0,3.0
variant_21175,12.0,5.0,0.0
variant_21176,6.0,0.0,0.0
variant_21177,6.0,3.0,0.0
variant_21178,10.0,23.0,7.0
variant_21179,10.0,2.0,0.0
variant_21180,3.0,3.0,0.0
variant_21181,8.0,1.0,0.0
variant_21182,19.0,10.0,0.0
variant_21183,2.0,0.0,0.0
variant_21184,1.0,0.0,0.0
variant_21185,3.0,1.0,0.0
variant_21186,1.0,0.0,0.0
variant_21187,1.0,0.0,0.0
variant_21188,10.0,1.0,0.0
variant_21189,1.0,0.0,0.0
variant_21190,3.0,22.0,3.0
variant_21191,6.0,1.0,0.0
variant_21192,3.0,0.0,0.0
variant_21193,5.0,5.0,0.0
variant_21194,1.0,1.0,0.0
variant_21195,5.0,0.0,1.0
variant_21196,1.0,0.0,0.0
variant_21197,1.0,0.0,0.0
variant_21198,2.0,0.0,0.0
variant_21199,2.0,4.0,3.0
variant_21200,3.0,0.0,0.0
variant_21201,4.0,0.0,0.0
variant_21202,7.0,4.0,0.0
variant_21203,6.0,2.0,0.0
variant_21204,3.0,0.0,0.0
variant_21205,26.0,9.0,0.0
variant_21206,1.0,1.0,0.0
variant_21207,4.0,1.0,0.0
variant_21208,44.0,18.0,0.0
variant_21209,8.0,11.0,4.0
variant_21210,1.0,0.0,0.0
variant_21211,1.0,0.0,0.0
variant_21212,14.0,0.0,0.0
variant_21213,1.0,0.0,0.0
variant_21214,1.0,0.0,0.0
variant_21215,1.0,0.0,0.0
variant_21216,2.0,0.0,0.0
variant_21217,1.0,0.0,0.0
variant_21218,1.0,0.0,0.0
variant_21219,1.0,0.0,0.0
variant_21220,1.0,16.0,4.0
variant_21221,21.0,5.0,0.0
variant_21222,2.0,0.0,0.0
variant_21223,1.0,0.0,0.0
variant_21224,1.0,0.0,0.0
variant_21225,1.0,0.0,0.0
variant_21226,7.0,6.0,0.0
variant_21227,47.0,53.0,4.0
variant_21228,6.0,3.0,1.0
variant_21229,8.0,7.0,0.0
variant_21230,1.0,0.0,0.0
variant_21231,1.0,0.0,0.0
variant_21232,1.0,0.0,0.0
variant_21233,3.0,0.0,0.0
variant_21234,16.0,22.0,11.0
variant_21235,13.0,7.0,1.0
variant_21236,1.0,0.0,0.0
variant_21237,8.0,2.0,0.0
variant_21238,14.0,10.0,1.0
variant_21239,1.0,0.0,0.0
variant_21240,6.0,12.0,5.0
variant_21241,2.0,13.0,1.0
variant_21242,1.0,1.0,0.0
variant_21243,6.0,21.0,13.0
variant_21244,2.0,0.0,0.0
variant_21245,3.0,2.0,0.0
variant_21246,5.0,0.0,0.0
variant_21247,2.0,0.0,0.0
variant_21248,11.0,0.0,0.0
variant_21249,17.0,31.0,7.0
variant_21250,1.0,0.0,0.0
variant_21251,1.0,0.0,0.0
variant_21252,6.0,0.0,0.0
variant_21253,1.0,2.0,1.0
variant_21254,1.0,1.0,0.0
variant_21255,1.0,0.0,0.0
variant_21256,1.0,0.0,0.0
variant_21257,2.0,0.0,1.0
variant_21258,3.0,0.0,0.0
variant_21259,4.0,0.0,0.0
variant_21260,4.0,0.0,0.0
variant_21261,5.0,2.0,0.0
variant_21262,9.0,25.0,7.0
variant_21263,3.0,5.0,3.0
variant_21264,2.0,0.0,0.0
variant_21265,12.0,9.0,3.0
variant_21266,8.0,6.0,0.0
variant_21267,1.0,1.0,0.0
variant_21268,9.0,3.0,0.0
variant_21269,3.0,0.0,0.0
variant_21270,6.0,0.0,0.0
variant_21271,11.0,12.0,4.0
variant_21272,8.0,6.0,0.0
variant_21273,5.0,8.0,0.0
variant_21274,1.0,5.0,0.0
variant_21275,3.0,0.0,0.0
variant_21276,20.0,1.0,1.0
variant_21277,35.0,0.0,0.0
variant_21278,4.0,0.0,0.0
variant_21279,1.0,0.0,0.0
variant_21280,5.0,2.0,0.0
variant_21281,1.0,0.0,0.0
variant_21282,10.0,0.0,0.0
variant_21283,1.0,0.0,0.0
variant_21284,3.0,0.0,0.0
variant_21285,2.0,0.0,0.0
variant_21286,16.0,6.0,4.0
variant_21287,9.0,0.0,0.0
variant_21288,6.0,0.0,0.0
variant_21289,5.0,5.0,0.0
variant_21290,1.0,0.0,0.0
variant_21291,10.0,12.0,3.0
variant_21292,3.0,0.0,0.0
variant_21293,7.0,0.0,0.0
variant_21294,4.0,5.0,0.0
variant_21295,2.0,2.0,1.0
variant_21296,1.0,1.0,2.0
variant_21297,14.0,5.0,0.0
variant_21298,1.0,0.0,0.0
variant_21299,6.0,2.0,0.0
variant_21300,1.0,0.0,0.0
variant_21301,1.0,0.0,0.0
variant_21302,2.0,6.0,1.0
variant_21303,1.0,0.0,0.0
variant_21304,3.0,0.0,0.0
variant_21305,2.0,0.0,0.0
variant_21306,10.0,9.0,0.0
variant_21307,4.0,0.0,0.0
variant_21308,1.0,0.0,0.0
variant_21309,4.0,7.0,2.0
variant_21310,11.0,14.0,0.0
variant_21311,4.0,10.0,0.0
variant_21312,7.0,12.0,0.0
variant_21313,1.0,0.0,0.0
variant_21314,2.0,0.0,0.0
variant_21315,10.0,2.0,0.0
variant_21316,1.0,0.0,0.0
variant_21317,6.0,3.0,0.0
variant_21318,6.0,8.0,5.0
variant_21319,2.0,0.0,0.0
variant_21320,4.0,0.0,0.0
variant_21321,1.0,0.0,0.0
variant_21322,6.0,5.0,0.0
variant_21323,7.0,9.0,0.0
variant_21324,1.0,0.0,0.0
variant_21325,2.0,3.0,4.0
variant_21326,8.0,1.0,0.0
variant_21327,7.0,12.0,0.0
variant_21328,1.0,0.0,0.0
variant_21329,4.0,0.0,0.0
variant_21330,2.0,0.0,0.0
variant_21331,4.0,1.0,4.0
variant_21332,7.0,0.0,0.0
variant_21333,9.0,14.0,1.0
variant_21334,4.0,5.0,0.0
variant_21335,2.0,0.0,0.0
variant_21336,1.0,2.0,0.0
variant_21337,5.0,17.0,11.0
variant_21338,4.0,0.0,0.0
variant_21339,1.0,0.0,0.0
variant_21340,1.0,4.0,0.0
variant_21341,1.0,0.0,0.0
variant_21342,7.0,0.0,0.0
variant_21343,5.0,13.0,1.0
variant_21344,1.0,0.0,0.0
variant_21345,2.0,0.0,0.0
variant_21346,1.0,0.0,0.0
variant_21347,1.0,0.0,0.0
variant_21348,5.0,0.0,0.0
variant_21349,5.0,0.0,0.0
variant_21350,1.0,0.0,0.0
variant_21351,5.0,5.0,0.0
variant_21352,5.0,20.0,3.0
variant_21353,5.0,1.0,0.0
variant_21354,1.0,0.0,0.0
variant_21355,10.0,1.0,0.0
variant_21356,1.0,0.0,0.0
variant_21357,1.0,0.0,0.0
variant_21358,1.0,0.0,0.0
variant_21359,14.0,0.0,0.0
variant_21360,1.0,1.0,0.0
variant_21361,2.0,2.0,0.0
variant_21362,1.0,0.0,0.0
variant_21363,15.0,6.0,0.0
variant_21364,3.0,7.0,0.0
variant_21365,1.0,0.0,0.0
variant_21366,11.0,6.0,1.0
variant_21367,1.0,0.0,0.0
variant_21368,1.0,0.0,0.0
variant_21369,10.0,8.0,1.0
variant_21370,1.0,1.0,0.0
variant_21371,12.0,17.0,1.0
variant_21372,2.0,0.0,0.0
variant_21373,8.0,9.0,1.0
variant_21374,1.0,0.0,0.0
variant_21375,2.0,18.0,12.0
variant_21376,5.0,23.0,4.0
variant_21377,5.0,12.0,0.0
variant_21378,2.0,0.0,0.0
variant_21379,9.0,10.0,1.0
variant_21380,6.0,0.0,0.0
variant_21381,7.0,10.0,0.0
variant_21382,5.0,10.0,0.0
variant_21383,6.0,0.0,0.0
variant_21384,1.0,0.0,0.0
variant_21385,3.0,16.0,3.0
variant_21386,4.0,0.0,0.0
variant_21387,5.0,0.0,0.0
variant_21388,10.0,2.0,0.0
variant_21389,12.0,22.0,1.0
variant_21390,3.0,0.0,0.0
variant_21391,1.0,0.0,0.0
variant_21392,2.0,6.0,0.0
variant_21393,10.0,26.0,5.0
variant_21394,9.0,3.0,0.0
variant_21395,6.0,0.0,0.0
variant_21396,8.0,1.0,0.0
variant_21397,9.0,34.0,9.0
variant_21398,6.0,0.0,0.0
variant_21399,1.0,0.0,0.0
variant_21400,7.0,5.0,1.0
variant_21401,9.0,9.0,0.0
variant_21402,8.0,9.0,4.0
variant_21403,10.0,4.0,0.0
variant_21404,11.0,0.0,0.0
variant_21405,2.0,4.0,0.0
variant_21406,8.0,4.0,0.0
variant_21407,1.0,0.0,0.0
variant_21408,1.0,0.0,0.0
variant_21409,13.0,3.0,0.0
variant_21410,2.0,0.0,0.0
variant_21411,2.0,1.0,0.0
variant_21412,1.0,0.0,0.0
variant_21413,1.0,0.0,0.0
variant_21414,1.0,0.0,0.0
variant_21415,11.0,8.0,1.0
variant_21416,6.0,0.0,0.0
variant_21417,7.0,23.0,7.0
variant_21418,1.0,0.0,0.0
variant_21419,1.0,0.0,0.0
variant_21420,1.0,0.0,0.0
variant_21421,4.0,0.0,0.0
variant_21422,5.0,3.0,4.0
variant_21423,9.0,0.0,0.0
variant_21424,1.0,0.0,0.0
variant_21425,1.0,0.0,0.0
variant_21426,6.0,8.0,0.0
variant_21427,7.0,0.0,0.0
variant_21428,14.0,0.0,0.0
variant_21429,1.0,0.0,0.0
variant_21430,5.0,0.0,0.0
variant_21431,1.0,0.0,1.0
variant_21432,5.0,2.0,0.0
variant_21433,25.0,7.0,1.0
variant_21434,9.0,2.0,1.0
variant_21435,12.0,0.0,0.0
variant_21436,1.0,0.0,0.0
variant_21437,6.0,20.0,12.0
variant_21438,1.0,0.0,0.0
variant_21439,12.0,7.0,0.0
variant_21440,12.0,1.0,0.0
variant_21441,19.0,0.0,0.0
variant_21442,8.0,0.0,0.0
variant_21443,1.0,0.0,0.0
variant_21444,1.0,0.0,0.0
variant_21445,1.0,0.0,0.0
variant_21446,4.0,0.0,0.0
variant_21447,6.0,2.0,0.0
variant_21448,1.0,0.0,1.0
variant_21449,7.0,0.0,0.0
variant_21450,5.0,0.0,0.0
variant_21451,1.0,0.0,0.0
variant_21452,5.0,0.0,0.0
variant_21453,9.0,22.0,14.0
variant_21454,8.0,1.0,0.0
variant_21455,2.0,2.0,0.0
variant_21456,6.0,7.0,0.0
variant_21457,7.0,3.0,2.0
variant_21458,1.0,0.0,0.0
variant_21459,1.0,0.0,0.0
variant_21460,1.0,0.0,0.0
variant_21461,13.0,11.0,0.0
variant_21462,13.0,4.0,0.0
variant_21463,5.0,0.0,0.0
variant_21464,3.0,5.0,0.0
variant_21465,1.0,0.0,0.0
variant_21466,7.0,0.0,0.0
variant_21467,6.0,6.0,1.0
variant_21468,2.0,0.0,0.0
variant_21469,8.0,4.0,2.0
variant_21470,1.0,0.0,0.0
variant_21471,1.0,0.0,0.0
variant_21472,2.0,0.0,0.0
variant_21473,12.0,1.0,0.0
variant_21474,1.0,0.0,0.0
variant_21475,12.0,14.0,9.0
variant_21476,6.0,1.0,5.0
variant_21477,3.0,17.0,2.0
variant_21478,6.0,0.0,0.0
variant_21479,1.0,0.0,0.0
variant_21480,2.0,0.0,0.0
variant_21481,11.0,0.0,0.0
variant_21482,3.0,4.0,0.0
variant_21483,1.0,0.0,0.0
variant_21484,2.0,3.0,0.0
variant_21485,8.0,15.0,7.0
variant_21486,3.0,0.0,1.0
variant_21487,1.0,0.0,0.0
variant_21488,1.0,0.0,0.0
variant_21489,3.0,0.0,0.0
variant_21490,3.0,0.0,0.0
variant_21491,10.0,0.0,0.0
variant_21492,9.0,0.0,0.0
variant_21493,10.0,2.0,0.0
variant_21494,1.0,7.0,0.0
variant_21495,12.0,0.0,0.0
variant_21496,11.0,19.0,4.0
variant_21497,3.0,0.0,0.0
variant_21498,6.0,0.0,0.0
variant_21499,5.0,0.0,0.0
variant_21500,1.0,1.0,0.0
variant_21501,5.0,0.0,1.0
variant_21502,2.0,0.0,0.0
variant_21503,1.0,0.0,0.0
variant_21504,1.0,0.0,0.0
variant_21505,1.0,0.0,0.0
variant_21506,1.0,0.0,0.0
variant_21507,1.0,0.0,0.0
variant_21508,10.0,1.0,0.0
variant_21509,1.0,1.0,0.0
variant_21510,1.0,0.0,0.0
variant_21511,3.0,1.0,0.0
variant_21512,12.0,9.0,1.0
variant_21513,1.0,0.0,0.0
variant_21514,6.0,1.0,0.0
variant_21515,10.0,0.0,0.0
variant_21516,1.0,0.0,0.0
variant_21517,6.0,0.0,0.0
variant_21518,15.0,0.0,0.0
variant_21519,1.0,0.0,0.0
variant_21520,16.0,10.0,0.0
variant_21521,1.0,0.0,0.0
variant_21522,1.0,0.0,0.0
variant_21523,4.0,3.0,0.0
variant_21524,5.0,5.0,3.0
variant_21525,1.0,0.0,0.0
variant_21526,6.0,1.0,3.0
variant_21527,5.0,0.0,0.0
variant_21528,4.0,0.0,0.0
variant_21529,1.0,0.0,0.0
variant_21530,5.0,5.0,0.0
variant_21531,11.0,10.0,4.0
variant_21532,1.0,0.0,0.0
variant_21533,1.0,0.0,0.0
variant_21534,6.0,9.0,0.0
variant_21535,10.0,1.0,0.0
variant_21536,6.0,9.0,0.0
variant_21537,10.0,14.0,3.0
variant_21538,4.0,3.0,0.0
variant_21539,1.0,0.0,0.0
variant_21540,17.0,33.0,14.0
variant_21541,4.0,0.0,0.0
variant_21542,20.0,84.0,45.0
variant_21543,10.0,14.0,2.0
variant_21544,2.0,0.0,0.0
variant_21545,3.0,0.0,0.0
variant_21546,5.0,5.0,2.0
variant_21547,4.0,29.0,7.0
variant_21548,3.0,4.0,2.0
variant_21549,3.0,0.0,0.0
variant_21550,8.0,4.0,0.0
variant_21551,5.0,6.0,0.0
variant_21552,1.0,0.0,0.0
variant_21553,1.0,0.0,0.0
variant_21554,1.0,0.0,0.0
variant_21555,1.0,4.0,0.0
variant_21556,2.0,0.0,0.0
variant_21557,1.0,0.0,0.0
variant_21558,1.0,0.0,0.0
variant_21559,2.0,0.0,0.0
variant_21560,1.0,0.0,0.0
variant_21561,3.0,1.0,0.0
variant_21562,9.0,29.0,7.0
variant_21563,1.0,0.0,0.0
variant_21564,2.0,0.0,0.0
variant_21565,1.0,0.0,0.0
variant_21566,7.0,0.0,0.0
variant_21567,5.0,7.0,6.0
variant_21568,7.0,0.0,0.0
variant_21569,2.0,0.0,0.0
variant_21570,3.0,0.0,0.0
variant_21571,4.0,1.0,0.0
variant_21572,2.0,0.0,0.0
variant_21573,1.0,0.0,0.0
variant_21574,13.0,3.0,0.0
variant_21575,2.0,0.0,0.0
variant_21576,1.0,0.0,0.0
variant_21577,1.0,0.0,0.0
variant_21578,6.0,0.0,0.0
variant_21579,2.0,5.0,1.0
variant_21580,2.0,4.0,1.0
variant_21581,1.0,0.0,0.0
variant_21582,3.0,0.0,0.0
variant_21583,1.0,0.0,0.0
variant_21584,1.0,0.0,0.0
variant_21585,1.0,0.0,0.0
variant_21586,5.0,2.0,0.0
variant_21587,7.0,1.0,0.0
variant_21588,3.0,0.0,2.0
variant_21589,1.0,0.0,0.0
variant_21590,7.0,2.0,0.0
variant_21591,9.0,0.0,0.0
variant_21592,1.0,0.0,0.0
variant_21593,6.0,5.0,1.0
variant_21594,13.0,12.0,1.0
variant_21595,9.0,2.0,0.0
variant_21596,1.0,0.0,0.0
variant_21597,9.0,34.0,26.0
variant_21598,4.0,2.0,0.0
variant_21599,2.0,1.0,0.0
variant_21600,3.0,2.0,0.0
variant_21601,4.0,1.0,0.0
variant_21602,3.0,0.0,0.0
variant_21603,1.0,0.0,0.0
variant_21604,6.0,0.0,0.0
variant_21605,1.0,1.0,0.0
variant_21606,1.0,0.0,0.0
variant_21607,60.0,39.0,1.0
variant_21608,8.0,4.0,0.0
variant_21609,7.0,17.0,5.0
variant_21610,14.0,5.0,0.0
variant_21611,1.0,0.0,0.0
variant_21612,12.0,1.0,0.0
variant_21613,1.0,0.0,0.0
variant_21614,11.0,0.0,0.0
variant_21615,1.0,0.0,0.0
variant_21616,5.0,0.0,0.0
variant_21617,7.0,2.0,0.0
variant_21618,4.0,0.0,0.0
variant_21619,12.0,1.0,0.0
